danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist_id,artist_name
0.772,0.629,11,-7.774,1,0.0556,0.0182,0.0,0.11,0.694,100.975,audio_features,0ClLTiN6H3nm68QbR6Ya1E,spotify:track:0ClLTiN6H3nm68QbR6Ya1E,https://api.spotify.com/v1/tracks/0ClLTiN6H3nm68QbR6Ya1E,https://api.spotify.com/v1/audio-analysis/0ClLTiN6H3nm68QbR6Ya1E,125067,4,Rihanna,6QkidrPNY7AuI1V4xcKiqo,Mario Novembre
0.719,0.837,9,-5.109,0,0.222,0.119,7.77e-05,0.0583,0.571,99.073,audio_features,369SOcTvxnm9DWYIzoNzal,spotify:track:369SOcTvxnm9DWYIzoNzal,https://api.spotify.com/v1/tracks/369SOcTvxnm9DWYIzoNzal,https://api.spotify.com/v1/audio-analysis/369SOcTvxnm9DWYIzoNzal,194510,4,Skandale,1aS5tqEs9ci5P9KD9tZWa6,Bonez MC
0.861,0.544,1,-7.208,1,0.0542,0.0149,0.0169,0.102,0.552,122.0,audio_features,1Ji7djRrYcHsEqVSakHgcW,spotify:track:1Ji7djRrYcHsEqVSakHgcW,https://api.spotify.com/v1/tracks/1Ji7djRrYcHsEqVSakHgcW,https://api.spotify.com/v1/audio-analysis/1Ji7djRrYcHsEqVSakHgcW,237000,4,Happy Ending - Berlin Mix,1NYrnhQGO4Inhf0oZW7mtK,Sal De Sol
0.671,0.804,2,-5.084,0,0.0871,0.194,0.0,0.175,0.652,156.863,audio_features,28Md4QAt1UceyovDOLe1GG,spotify:track:28Md4QAt1UceyovDOLe1GG,https://api.spotify.com/v1/tracks/28Md4QAt1UceyovDOLe1GG,https://api.spotify.com/v1/audio-analysis/28Md4QAt1UceyovDOLe1GG,158711,4,Somewhere in Between,2NpPlwwDVYR5dIj0F31EcC,Leony
0.679,0.548,0,-7.495,1,0.0298,0.234,0.0,0.189,0.413,115.954,audio_features,3K00Ib1shkOEiAXU5pec6e,spotify:track:3K00Ib1shkOEiAXU5pec6e,https://api.spotify.com/v1/tracks/3K00Ib1shkOEiAXU5pec6e,https://api.spotify.com/v1/audio-analysis/3K00Ib1shkOEiAXU5pec6e,155909,4,Back To You,7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies
0.504,0.451,0,-7.699,1,0.404,0.613,0.0,0.318,0.355,86.478,audio_features,2IEsTp4cFNOZVBNshXLB6k,spotify:track:2IEsTp4cFNOZVBNshXLB6k,https://api.spotify.com/v1/tracks/2IEsTp4cFNOZVBNshXLB6k,https://api.spotify.com/v1/audio-analysis/2IEsTp4cFNOZVBNshXLB6k,216422,5,Happy Birthday,7yCKN6vsAdJeyG5J7wGhFd,SANNA
0.299,0.972,7,-3.248,1,0.0735,0.0195,0.0,0.114,0.219,149.718,audio_features,537G8rNl9bkDvAK1nD3vnX,spotify:track:537G8rNl9bkDvAK1nD3vnX,https://api.spotify.com/v1/tracks/537G8rNl9bkDvAK1nD3vnX,https://api.spotify.com/v1/audio-analysis/537G8rNl9bkDvAK1nD3vnX,265568,4,Viva Colonia - Harris & Ford Remix,1HKYpNnQsIvmReFNvFxdin,Hard But Crazy
0.68,0.856,11,-6.001,0,0.171,0.00556,0.0,0.105,0.512,75.989,audio_features,5etNJIDM60NiNQki6Iqzmn,spotify:track:5etNJIDM60NiNQki6Iqzmn,https://api.spotify.com/v1/tracks/5etNJIDM60NiNQki6Iqzmn,https://api.spotify.com/v1/audio-analysis/5etNJIDM60NiNQki6Iqzmn,184440,4,TATTOO,1ZyqnbV7Brg5LgyS4EZCUD,FiNCH
0.53,0.933,0,-4.684,1,0.05,0.00537,0.0,0.83,0.677,140.041,audio_features,5LEBEcAsQTL2ZoRQEvsE1D,spotify:track:5LEBEcAsQTL2ZoRQEvsE1D,https://api.spotify.com/v1/tracks/5LEBEcAsQTL2ZoRQEvsE1D,https://api.spotify.com/v1/audio-analysis/5LEBEcAsQTL2ZoRQEvsE1D,167143,4,Zum Greifen nah,4sPOsh2DVuKAJWyWSQ3UyG,Rumbombe
0.618,0.848,6,-4.329,0,0.0574,0.0028,0.000714,0.302,0.639,123.967,audio_features,6PX5CRJFn24G3cypjNO6yw,spotify:track:6PX5CRJFn24G3cypjNO6yw,https://api.spotify.com/v1/tracks/6PX5CRJFn24G3cypjNO6yw,https://api.spotify.com/v1/audio-analysis/6PX5CRJFn24G3cypjNO6yw,150484,4,Work With My Love,0NGAZxHanS9e0iNHpR8f2W,Alok
0.696,0.793,8,-5.733,1,0.097,0.0683,3.78e-06,0.18,0.698,120.003,audio_features,6BePGk3eCan4FqaW2X8Qy3,spotify:track:6BePGk3eCan4FqaW2X8Qy3,https://api.spotify.com/v1/tracks/6BePGk3eCan4FqaW2X8Qy3,https://api.spotify.com/v1/audio-analysis/6BePGk3eCan4FqaW2X8Qy3,172253,4,10:35,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto
0.851,0.692,5,-8.466,0,0.372,0.00982,0.0,0.0585,0.755,130.973,audio_features,6rCnJGzjbgyYyhILDcpJmc,spotify:track:6rCnJGzjbgyYyhILDcpJmc,https://api.spotify.com/v1/tracks/6rCnJGzjbgyYyhILDcpJmc,https://api.spotify.com/v1/audio-analysis/6rCnJGzjbgyYyhILDcpJmc,129677,5,Bad Bitch,4buOxWb52Ct3BVQQA2R0YM,LIKA
0.767,0.863,11,-7.538,0,0.213,0.0205,0.000178,0.348,0.597,123.94,audio_features,1bxF5CVOKZ1aHwY7JzO2Mo,spotify:track:1bxF5CVOKZ1aHwY7JzO2Mo,https://api.spotify.com/v1/tracks/1bxF5CVOKZ1aHwY7JzO2Mo,https://api.spotify.com/v1/audio-analysis/1bxF5CVOKZ1aHwY7JzO2Mo,153422,4,California Diva,1yxUS8VXt1fVeZoctdGRLO,Calvin
0.713,0.707,8,-8.753,1,0.358,0.188,0.0,0.331,0.606,151.097,audio_features,2BssmP7ruTX7iZrWLm7EVk,spotify:track:2BssmP7ruTX7iZrWLm7EVk,https://api.spotify.com/v1/tracks/2BssmP7ruTX7iZrWLm7EVk,https://api.spotify.com/v1/audio-analysis/2BssmP7ruTX7iZrWLm7EVk,136204,4,WILDES DING,7bzKgx8PQw6TCVDSD43pc1,Valexus
0.782,0.44,5,-11.35,1,0.153,0.301,0.0,0.347,0.827,145.022,audio_features,2sMC3ymvU6BDXzq4P9Bvf2,spotify:track:2sMC3ymvU6BDXzq4P9Bvf2,https://api.spotify.com/v1/tracks/2sMC3ymvU6BDXzq4P9Bvf2,https://api.spotify.com/v1/audio-analysis/2sMC3ymvU6BDXzq4P9Bvf2,117517,4,10/10,64x9nivyNE39JfmRiz2eM6,JONA
0.454,0.477,11,-7.734,1,0.0985,0.811,4.01e-06,0.105,0.445,146.967,audio_features,3PBPLps3EbPjBSSOpKmJ8J,spotify:track:3PBPLps3EbPjBSSOpKmJ8J,https://api.spotify.com/v1/tracks/3PBPLps3EbPjBSSOpKmJ8J,https://api.spotify.com/v1/audio-analysis/3PBPLps3EbPjBSSOpKmJ8J,168307,4,Kleiner Finger Schwur,50ZzowkYhUZZ2uGZSXqJbE,Florian Künstler
0.713,0.929,7,-5.661,1,0.0899,0.0908,0.0,0.306,0.888,140.0,audio_features,7aofYqjZzneyXct49xjbLl,spotify:track:7aofYqjZzneyXct49xjbLl,https://api.spotify.com/v1/tracks/7aofYqjZzneyXct49xjbLl,https://api.spotify.com/v1/audio-analysis/7aofYqjZzneyXct49xjbLl,197160,4,PECH & SCHWEFEL,1ZyqnbV7Brg5LgyS4EZCUD,FiNCH
0.713,0.971,9,-6.003,0,0.277,0.606,0.0,0.581,0.445,140.07,audio_features,0SG8QJtjopl8goCfE8fl9x,spotify:track:0SG8QJtjopl8goCfE8fl9x,https://api.spotify.com/v1/tracks/0SG8QJtjopl8goCfE8fl9x,https://api.spotify.com/v1/audio-analysis/0SG8QJtjopl8goCfE8fl9x,127885,4,NICHTS ZU VERLIEREN,6vNAKgK5d74N1I0zTxRPDp,Tream
0.779,0.922,0,-3.435,1,0.045,0.00394,0.78,0.0711,0.533,130.007,audio_features,0qtjn6dbQ8VDNJwJQ9w7Cy,spotify:track:0qtjn6dbQ8VDNJwJQ9w7Cy,https://api.spotify.com/v1/tracks/0qtjn6dbQ8VDNJwJQ9w7Cy,https://api.spotify.com/v1/audio-analysis/0qtjn6dbQ8VDNJwJQ9w7Cy,133885,4,Body Rock,24Sxfn1uAoJmuR9N72drt9,Mike Candys
0.899,0.79,11,-3.07,1,0.0896,0.114,1.96e-06,0.319,0.64,131.006,audio_features,326KsWuSM0lx8YitQFbe78,spotify:track:326KsWuSM0lx8YitQFbe78,https://api.spotify.com/v1/tracks/326KsWuSM0lx8YitQFbe78,https://api.spotify.com/v1/audio-analysis/326KsWuSM0lx8YitQFbe78,156000,4,Neuanfang,7J8A1bNBCuikXoOOetFCKz,Beatrice Egli
0.835,0.642,11,-5.556,1,0.0404,0.105,6.37e-05,0.21,0.442,117.012,audio_features,7vV243a5tSSYNjR65snlne,spotify:track:7vV243a5tSSYNjR65snlne,https://api.spotify.com/v1/tracks/7vV243a5tSSYNjR65snlne,https://api.spotify.com/v1/audio-analysis/7vV243a5tSSYNjR65snlne,197123,4,Ich vermisse dich,387fj6TuPJ3y2H8ViAm6r0,Pietro Lombardi
0.768,0.53,2,-5.359,1,0.109,0.171,1.11e-06,0.153,0.47,165.869,audio_features,1cw2bFP3eyMXOumxazlk51,spotify:track:1cw2bFP3eyMXOumxazlk51,https://api.spotify.com/v1/tracks/1cw2bFP3eyMXOumxazlk51,https://api.spotify.com/v1/audio-analysis/1cw2bFP3eyMXOumxazlk51,170000,4,100Tausend,1LRpAVWq5z6VZMG3tTdZKU,Mike Singer
0.638,0.352,10,-9.266,1,0.0268,0.492,0.0,0.105,0.204,94.173,audio_features,7DFawVSjI88xR9mjnWwURg,spotify:track:7DFawVSjI88xR9mjnWwURg,https://api.spotify.com/v1/tracks/7DFawVSjI88xR9mjnWwURg,https://api.spotify.com/v1/audio-analysis/7DFawVSjI88xR9mjnWwURg,204000,3,If You Don't Know Me by Now - 2008 Remaster,1fa0cOhromAZdq2xRA4vv8,Simply Red
0.706,0.505,8,-6.923,1,0.193,0.142,0.0,0.164,0.388,160.053,audio_features,37F0uwRSrdzkBiuj0D5UHI,spotify:track:37F0uwRSrdzkBiuj0D5UHI,https://api.spotify.com/v1/tracks/37F0uwRSrdzkBiuj0D5UHI,https://api.spotify.com/v1/audio-analysis/37F0uwRSrdzkBiuj0D5UHI,218880,4,Reminder,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd
0.804,0.645,6,-7.069,0,0.0773,0.642,0.0,0.173,0.912,142.09,audio_features,7xaqxUl08zOg0YNUHokQpq,spotify:track:7xaqxUl08zOg0YNUHokQpq,https://api.spotify.com/v1/tracks/7xaqxUl08zOg0YNUHokQpq,https://api.spotify.com/v1/audio-analysis/7xaqxUl08zOg0YNUHokQpq,152827,4,Sehnsucht,76dRoxKtDwYkgCQePok9cU,Miksu / Macloud
0.695,0.771,0,-4.273,1,0.15,0.0689,0.0,0.465,0.718,138.097,audio_features,4TUtbQyNMmitAOXIsAMhLn,spotify:track:4TUtbQyNMmitAOXIsAMhLn,https://api.spotify.com/v1/tracks/4TUtbQyNMmitAOXIsAMhLn,https://api.spotify.com/v1/audio-analysis/4TUtbQyNMmitAOXIsAMhLn,142750,4,Kabinenparty,67SeoU54DvDpkDDXtWEoOc,MartinBepunkt
0.856,0.603,9,-5.915,0,0.193,0.347,0.0,0.328,0.504,121.977,audio_features,4zLCLlqLivpZXvYfQCqTWh,spotify:track:4zLCLlqLivpZXvYfQCqTWh,https://api.spotify.com/v1/tracks/4zLCLlqLivpZXvYfQCqTWh,https://api.spotify.com/v1/audio-analysis/4zLCLlqLivpZXvYfQCqTWh,175554,4,Ich glaub ich will heut nicht mehr gehen,2kS9NyuATpYwjeB93h24H5,Nina Chuba
0.688,0.908,10,-6.624,0,0.123,0.024,0.0,0.0807,0.469,143.981,audio_features,11R5pHnb7iMrvexnlzfaQu,spotify:track:11R5pHnb7iMrvexnlzfaQu,https://api.spotify.com/v1/tracks/11R5pHnb7iMrvexnlzfaQu,https://api.spotify.com/v1/audio-analysis/11R5pHnb7iMrvexnlzfaQu,192176,4,Lila Wolken - HBz Remix,7I2JG3CcPawkeQPE7uypHJ,HBz
0.705,0.91,5,-3.901,1,0.0596,0.203,0.0,0.38,0.813,132.017,audio_features,2WQBFD9aMY1HldcU7Ekvp1,spotify:track:2WQBFD9aMY1HldcU7Ekvp1,https://api.spotify.com/v1/tracks/2WQBFD9aMY1HldcU7Ekvp1,https://api.spotify.com/v1/audio-analysis/2WQBFD9aMY1HldcU7Ekvp1,165045,4,Rapunzel - DJ Robin Remix,6poBa7e0hqMo8tfNjh0TAV,Die Draufgänger
0.82,0.94,0,-6.307,1,0.113,0.0403,1.33e-06,0.243,0.79,140.022,audio_features,3VIEbpdr64a1mNSa8MqBAm,spotify:track:3VIEbpdr64a1mNSa8MqBAm,https://api.spotify.com/v1/tracks/3VIEbpdr64a1mNSa8MqBAm,https://api.spotify.com/v1/audio-analysis/3VIEbpdr64a1mNSa8MqBAm,163602,4,ALL IN (Lieblingslieder),5eLTULECbpoiNT8czpulxX,Fäaschtbänkler
0.589,0.364,1,-8.079,0,0.0419,0.595,0.0,0.334,0.21,104.991,audio_features,1bd4heB3yXc5iFTPoOMPuo,spotify:track:1bd4heB3yXc5iFTPoOMPuo,https://api.spotify.com/v1/tracks/1bd4heB3yXc5iFTPoOMPuo,https://api.spotify.com/v1/audio-analysis/1bd4heB3yXc5iFTPoOMPuo,187629,4,slower,45dkTj5sMRSjrmBSBeiHym,Tate McRae
0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05,audio_features,62zFEHfAYl5kdHYOivj4BC,spotify:track:62zFEHfAYl5kdHYOivj4BC,https://api.spotify.com/v1/tracks/62zFEHfAYl5kdHYOivj4BC,https://api.spotify.com/v1/audio-analysis/62zFEHfAYl5kdHYOivj4BC,227280,4,International Love (feat. Chris Brown),0TnOYISbd1XYRBk9myaseg,Pitbull
0.698,0.751,10,-5.394,1,0.136,0.00214,0.0,0.264,0.583,139.969,audio_features,4oJ8D91oB7rDiPPOwYJ9nj,spotify:track:4oJ8D91oB7rDiPPOwYJ9nj,https://api.spotify.com/v1/tracks/4oJ8D91oB7rDiPPOwYJ9nj,https://api.spotify.com/v1/audio-analysis/4oJ8D91oB7rDiPPOwYJ9nj,159118,4,Chantal (Dein Name is' Assi),24UmQq4ccfSLpXXurb40ig,Honk!
0.581,0.792,10,-4.865,0,0.105,0.126,0.0,0.218,0.765,165.87,audio_features,5mD5zNNhbuP8O5itNTn4jl,spotify:track:5mD5zNNhbuP8O5itNTn4jl,https://api.spotify.com/v1/tracks/5mD5zNNhbuP8O5itNTn4jl,https://api.spotify.com/v1/audio-analysis/5mD5zNNhbuP8O5itNTn4jl,209187,4,Wonders (feat. Rakim),4OGiMt96TFUKkKWf7Imlno,Michael Patrick Kelly
0.587,0.781,5,-7.602,0,0.055,0.000116,2.02e-05,0.102,0.723,149.982,audio_features,0W4N0KzHKWQp2Wn1Mf6uMa,spotify:track:0W4N0KzHKWQp2Wn1Mf6uMa,https://api.spotify.com/v1/tracks/0W4N0KzHKWQp2Wn1Mf6uMa,https://api.spotify.com/v1/audio-analysis/0W4N0KzHKWQp2Wn1Mf6uMa,206133,4,We Got the Moves,1WNoKxsp715jez1Td4vthc,Electric Callboy
0.499,0.969,4,-4.046,1,0.0551,0.00881,0.0,0.0671,0.544,76.004,audio_features,2qOmcSjOQEDIJKosonn75a,spotify:track:2qOmcSjOQEDIJKosonn75a,https://api.spotify.com/v1/tracks/2qOmcSjOQEDIJKosonn75a,https://api.spotify.com/v1/audio-analysis/2qOmcSjOQEDIJKosonn75a,213000,4,Hypa Hypa,1WNoKxsp715jez1Td4vthc,Electric Callboy
0.75,0.567,1,-6.44,1,0.237,0.4,0.0,0.139,0.454,83.994,audio_features,3nLN2SHqCmL062EndJnDNs,spotify:track:3nLN2SHqCmL062EndJnDNs,https://api.spotify.com/v1/tracks/3nLN2SHqCmL062EndJnDNs,https://api.spotify.com/v1/audio-analysis/3nLN2SHqCmL062EndJnDNs,165440,4,Wach,1U0pXcl8GZlZ48jTgnpGHl,Beyazz
0.643,0.573,1,-6.577,1,0.0604,0.323,0.0,0.33,0.419,76.987,audio_features,2iyssUE9ImEnU8iDFcGDdv,spotify:track:2iyssUE9ImEnU8iDFcGDdv,https://api.spotify.com/v1/tracks/2iyssUE9ImEnU8iDFcGDdv,https://api.spotify.com/v1/audio-analysis/2iyssUE9ImEnU8iDFcGDdv,187597,4,Millionen Liebeslieder,1EfwyuCzDQpCslZc8C9gkG,SDP
0.671,0.902,0,-4.576,1,0.0515,0.113,0.0,0.208,0.664,149.966,audio_features,3X04JRBaEjXzjc5u3TUXxN,spotify:track:3X04JRBaEjXzjc5u3TUXxN,https://api.spotify.com/v1/tracks/3X04JRBaEjXzjc5u3TUXxN,https://api.spotify.com/v1/audio-analysis/3X04JRBaEjXzjc5u3TUXxN,167000,4,Nie mehr,660isF0NgHAvBvPagaUmEL,Fae August
0.709,0.934,7,-4.566,1,0.123,0.0023,0.000209,0.175,0.166,127.074,audio_features,3uHFZKUtDoOklLl8rHVDUo,spotify:track:3uHFZKUtDoOklLl8rHVDUo,https://api.spotify.com/v1/tracks/3uHFZKUtDoOklLl8rHVDUo,https://api.spotify.com/v1/audio-analysis/3uHFZKUtDoOklLl8rHVDUo,177409,4,LOUD!,68jBzgmLhkq2D16WOyjKFA,CBPK
0.78,0.705,5,-6.807,1,0.161,0.216,0.0261,0.0954,0.447,144.032,audio_features,2ptG9ihX35aWmz7EnsYXBe,spotify:track:2ptG9ihX35aWmz7EnsYXBe,https://api.spotify.com/v1/tracks/2ptG9ihX35aWmz7EnsYXBe,https://api.spotify.com/v1/audio-analysis/2ptG9ihX35aWmz7EnsYXBe,165782,4,Letztes Mal,1aS5tqEs9ci5P9KD9tZWa6,Bonez MC
0.701,0.88,10,-4.56,0,0.0358,0.182,7.33e-06,0.0649,0.623,124.039,audio_features,4q05KbxYZ5JdkmrletgPjF,spotify:track:4q05KbxYZ5JdkmrletgPjF,https://api.spotify.com/v1/tracks/4q05KbxYZ5JdkmrletgPjF,https://api.spotify.com/v1/audio-analysis/4q05KbxYZ5JdkmrletgPjF,181958,4,Whistle (feat. Calum Scott),4Q6nIcaBED8qUel8bBx6Cr,Jax Jones
0.791,0.767,11,-5.026,0,0.0372,0.149,3.12e-06,0.125,0.834,129.914,audio_features,6YexWyp9s0V0w1uGhtITsd,spotify:track:6YexWyp9s0V0w1uGhtITsd,https://api.spotify.com/v1/tracks/6YexWyp9s0V0w1uGhtITsd,https://api.spotify.com/v1/audio-analysis/6YexWyp9s0V0w1uGhtITsd,172500,4,Holding On,2NpPlwwDVYR5dIj0F31EcC,Leony
0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,audio_features,5p7ujcrUXASCNwRaWNHR1C,spotify:track:5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C,201661,4,Without Me,26VFTg2z8YR0cCuwLzESi2,Halsey
0.763,0.824,8,-5.442,0,0.0385,0.0751,0.000336,0.199,0.895,138.034,audio_features,4KKP3aVwH0ciNmvnOtKYKF,spotify:track:4KKP3aVwH0ciNmvnOtKYKF,https://api.spotify.com/v1/tracks/4KKP3aVwH0ciNmvnOtKYKF,https://api.spotify.com/v1/audio-analysis/4KKP3aVwH0ciNmvnOtKYKF,116773,4,Immer wenn du gehst,7KAGJwWQQui8b0uqwXRkSr,Gestört aber GeiL
0.795,0.687,11,-7.059,0,0.0732,0.247,5.6e-05,0.109,0.735,135.023,audio_features,72WxGepRbd0hF9ZjMGXgo7,spotify:track:72WxGepRbd0hF9ZjMGXgo7,https://api.spotify.com/v1/tracks/72WxGepRbd0hF9ZjMGXgo7,https://api.spotify.com/v1/audio-analysis/72WxGepRbd0hF9ZjMGXgo7,167000,4,Zuerst,660isF0NgHAvBvPagaUmEL,Fae August
0.68,0.956,4,-1.95,0,0.172,0.0771,0.0,0.36,0.512,137.939,audio_features,5CvAzdenlzv3ImMcG7awJV,spotify:track:5CvAzdenlzv3ImMcG7awJV,https://api.spotify.com/v1/tracks/5CvAzdenlzv3ImMcG7awJV,https://api.spotify.com/v1/audio-analysis/5CvAzdenlzv3ImMcG7awJV,210870,4,Peter Pan,77puYb4Nubacm3PAzkY1UQ,Julian Sommer
0.591,0.971,10,-3.187,0,0.0932,0.00748,0.0,0.125,0.333,106.454,audio_features,72ZWod6JckJuSZ4BeyEqPU,spotify:track:72ZWod6JckJuSZ4BeyEqPU,https://api.spotify.com/v1/tracks/72ZWod6JckJuSZ4BeyEqPU,https://api.spotify.com/v1/audio-analysis/72ZWod6JckJuSZ4BeyEqPU,127990,3,Ich schieß mich weg,6rCSN5ZYcBpBWIY2GEiKdQ,Isi Glück
0.647,0.781,7,-6.699,0,0.0548,0.64,0.0,0.113,0.851,75.011,audio_features,31XTkTTz3lTLXFiJgbrwsE,spotify:track:31XTkTTz3lTLXFiJgbrwsE,https://api.spotify.com/v1/tracks/31XTkTTz3lTLXFiJgbrwsE,https://api.spotify.com/v1/audio-analysis/31XTkTTz3lTLXFiJgbrwsE,147200,4,Adrenalina,2Diqn1jFkehRd9MVDGKGdq,Eddin
0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,audio_features,6Qs4SXO9dwPj5GKvVOv8Ki,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,https://api.spotify.com/v1/tracks/6Qs4SXO9dwPj5GKvVOv8Ki,https://api.spotify.com/v1/audio-analysis/6Qs4SXO9dwPj5GKvVOv8Ki,171030,4,Dancing With A Stranger (with Normani),2wY79sveU1sp5g7SokKOiI,Sam Smith
0.66,0.747,11,-5.521,1,0.112,0.318,3.35e-06,0.112,0.471,168.03,audio_features,1nTvifJwGjqmxJsKLvxiDN,spotify:track:1nTvifJwGjqmxJsKLvxiDN,https://api.spotify.com/v1/tracks/1nTvifJwGjqmxJsKLvxiDN,https://api.spotify.com/v1/audio-analysis/1nTvifJwGjqmxJsKLvxiDN,143773,4,Bester Fehler,4P3RXClUWZnQAO6BfrEQXb,ART
0.636,0.869,9,-5.289,1,0.0412,0.0378,0.0446,0.0808,0.306,143.011,audio_features,5eTaQYBE1yrActixMAeLcZ,spotify:track:5eTaQYBE1yrActixMAeLcZ,https://api.spotify.com/v1/tracks/5eTaQYBE1yrActixMAeLcZ,https://api.spotify.com/v1/audio-analysis/5eTaQYBE1yrActixMAeLcZ,186496,4,Miracle (with Ellie Goulding),7CajNmpbOovFoOoasH2HaY,Calvin Harris
0.618,0.84,9,-6.213,0,0.164,0.0822,0.368,0.275,0.514,97.704,audio_features,4taclmQm9wFcK4dKQjR5ny,spotify:track:4taclmQm9wFcK4dKQjR5ny,https://api.spotify.com/v1/tracks/4taclmQm9wFcK4dKQjR5ny,https://api.spotify.com/v1/audio-analysis/4taclmQm9wFcK4dKQjR5ny,153675,3,All Night,0Dvx6p8JDyzeOPGmaCIH1L,RAF Camora
0.797,0.68,8,-4.764,1,0.0697,0.233,0.0,0.195,0.414,81.996,audio_features,501LCZM92F4zYQ8nd8Lj7v,spotify:track:501LCZM92F4zYQ8nd8Lj7v,https://api.spotify.com/v1/tracks/501LCZM92F4zYQ8nd8Lj7v,https://api.spotify.com/v1/audio-analysis/501LCZM92F4zYQ8nd8Lj7v,147800,4,Nicht Jugendfrei,21H6paZGGR6dQpVmAqbdzV,1986zig
0.701,0.857,0,-4.667,0,0.0432,0.0337,8.83e-05,0.122,0.232,164.965,audio_features,3pyvUdSZvgrmZbXcEsL2bs,spotify:track:3pyvUdSZvgrmZbXcEsL2bs,https://api.spotify.com/v1/tracks/3pyvUdSZvgrmZbXcEsL2bs,https://api.spotify.com/v1/audio-analysis/3pyvUdSZvgrmZbXcEsL2bs,170580,4,Breaking your heart,1qQLhymHXFPtP5U8KNKsm6,Apache 207
0.811,0.781,11,-6.333,1,0.0428,0.376,0.001,0.121,0.824,107.007,audio_features,6hgoYQDUcPyCz7LcTUHKxa,spotify:track:6hgoYQDUcPyCz7LcTUHKxa,https://api.spotify.com/v1/tracks/6hgoYQDUcPyCz7LcTUHKxa,https://api.spotify.com/v1/audio-analysis/6hgoYQDUcPyCz7LcTUHKxa,219813,4,Calm Down,46pWGuE3dSwY3bMMXGBvVS,Rema
0.676,0.915,10,-4.888,0,0.0412,0.00204,0.125,0.386,0.479,144.932,audio_features,0MXkdETMWv1ZmuPfNGZnzW,spotify:track:0MXkdETMWv1ZmuPfNGZnzW,https://api.spotify.com/v1/tracks/0MXkdETMWv1ZmuPfNGZnzW,https://api.spotify.com/v1/audio-analysis/0MXkdETMWv1ZmuPfNGZnzW,161462,4,Hardcore Life,6yTYR09WCvsgdnurDW4WQo,DJ Antoine
0.634,0.677,2,-7.19,1,0.0448,0.318,0.0,0.0902,0.939,95.792,audio_features,5qyq1H5OPMlfuvZQ1wQNo7,spotify:track:5qyq1H5OPMlfuvZQ1wQNo7,https://api.spotify.com/v1/tracks/5qyq1H5OPMlfuvZQ1wQNo7,https://api.spotify.com/v1/audio-analysis/5qyq1H5OPMlfuvZQ1wQNo7,179120,4,(Your Love Keeps Lifting Me) Higher & Higher,4VnomLtKTm9Ahe1tZfmZju,Jackie Wilson
0.879,0.538,1,-6.144,1,0.112,0.0323,8.6e-06,0.046,0.896,108.155,audio_features,5n276uEKrEFohrt42pP8Tf,spotify:track:5n276uEKrEFohrt42pP8Tf,https://api.spotify.com/v1/tracks/5n276uEKrEFohrt42pP8Tf,https://api.spotify.com/v1/audio-analysis/5n276uEKrEFohrt42pP8Tf,197560,4,Miami,41qil2VaGbD194gaEcmmyx,Will Smith
0.717,0.903,8,-5.411,0,0.0395,0.00195,0.0488,0.109,0.62,128.031,audio_features,7IP3p63SssowROaRXaACap,spotify:track:7IP3p63SssowROaRXaACap,https://api.spotify.com/v1/tracks/7IP3p63SssowROaRXaACap,https://api.spotify.com/v1/audio-analysis/7IP3p63SssowROaRXaACap,172500,4,YEAH (feat. ClockClock) - Joel Corry VIP Mix,7GZJ2POiwPZoW7UVYjNj8i,Glockenbach
0.614,0.898,7,-7.173,1,0.0678,0.00823,0.00353,0.115,0.446,170.033,audio_features,54gpTqmBVxJxX6PBGkf9Ws,spotify:track:54gpTqmBVxJxX6PBGkf9Ws,https://api.spotify.com/v1/tracks/54gpTqmBVxJxX6PBGkf9Ws,https://api.spotify.com/v1/audio-analysis/54gpTqmBVxJxX6PBGkf9Ws,189235,4,Lieblingslied,6ymkSFIoNAvBkgokkzbUtC,Blondee
0.694,0.804,10,-5.096,0,0.146,0.378,0.0111,0.139,0.709,118.117,audio_features,40oO5D8Ld4noHEyP4nJ3Bo,spotify:track:40oO5D8Ld4noHEyP4nJ3Bo,https://api.spotify.com/v1/tracks/40oO5D8Ld4noHEyP4nJ3Bo,https://api.spotify.com/v1/audio-analysis/40oO5D8Ld4noHEyP4nJ3Bo,140347,4,Nochmal neu,7mRlGW5sXvDSYQWQFLFpAM,Marco Gianni
